Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Squalius,pamvoticus,,Yes,Yes,LC,,LC,,A widespread species with no known major widespread threats.,Unknown,"Greece: Kalamas, Acheron, Louros and Arachthos drainages; Lake Pamvotis. Possibly extends northward to Neretva drainage.",Abundant.,"Habitat: Streams with flowing, clear water. Biology: No data.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,obtusirostris,,Yes,,EN,B2ab(v),NA,,"S. obtusirostris occurs at only four locations. In all of those locations, it is being threatened by overfishing (sportfishing and for food) and hybridisation with introduced trout. The total area of occupancy (AOO) is less than 500 km², and there is a continuing decline in mature individuals due to overfishing and poaching, especially at Zeta, Imotski and Krka. (Freyhof, J. pers comm).",Decreasing,"It is restricted to a few Adriatic rivers in Croatia, Bosnia-Herzegovina and Montenegro: Krka (very rare), Jadro, Neretva, and Zeta river basins. It is introduced into the Zrnovnica.",Decreasing.,It lives in rivers of the karstic region.,"The main threats are overfishing (sportfishing, food, including poaching) and hybridizitation with foreign trout. Habitat destruction (dams), water pollution.",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,vardarensis,,Yes,Yes,LC,,LC,,A widespread species with no known major widespread threats.,Unknown,"Aegean Sea basin, from Pinios to Gallikos drainages (Greece, Macedonia).",Very abundant.,"Habitat: Still waters of lakes, oxbows and backwaters, rarely in flowing water. On mud to silt bottom. Biology: No data.",Water abstraction.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,OSMERIDAE,Hypomesus,olidus,,,,NA,,NA,,"Less than 5% of the species global population is found within Europe, it is therefore listed as Not Applicable. European Union 27 = The species is not found within the European Union.",Unknown,"Rivers, estuaries and coastal waters of European and Siberian shores of Arctic Ocean, from Kara drainage to Chukotka (eastern Siberia) and to Korea and Hokkaido (Japan); in America, from Copper to Kobuk (Alaska) and Mackenzie (Canada) drainages.",Abundant.,"Habitat: Brackish water of estuaries, lagoons, coastal waters of open sea; freshwater of lowland and piedmont rivers and lakes. Anadromous populations pelagic at sea, commonly at 4-5 m depth and spawning in rivers. Landlocked populations may spawn in lakes or migrate to their tributaries. Spawns along shallow river shores and in backwaters with little or no current, often in lakes, on sand or gravel bottom. Biology: Anadromous and landlocked populations. Does not migrate long distances. Enters deltas and lower reaches of rivers in September-December to overwinter, then returns to sea and rivers for spawning. Spawns for the first time at two years. Spawns in April-July. Eggs are about 0.75 mm in diameter. Eggs hatch in 11-16 days. Juveniles remain close to spawning sites for a year or longer, then migrate to sea or estuaries. Feeds on zooplankton, mostly crustaceans.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,bilineata,,Yes,,LC,,LC,,"Although this species has historically disappeared from many localities due to habitat destruction it has a wide and now expanding range (estimated to be > 20,000 km²). It is assessed as Least Concern.    European Union 27 = LC. Same rationale as above. Only a small part of its native range is found outside the European Union (in southern Switzerland).",Stable,"The natural range includes northern Italy and the Slovenian Adriatic basin. It is also present in the Zrmanja river basin in Croatia and is native to southern Switzerland (Po/Ticino drainage). It has been accidentally introduced to peninsular and Italy and Sardinia, Spain and to an area north of the Alps, and south-eastern France.","Decreasing in Slovenia (where it is totally protected) but increasing in other parts of its range. Usually widespread, common and able to exist in heavily modified and moderately polluted waterbodies.",It lives in both standing and running waters in the lowland and hill zones with sand or mud substrates rich in vegetation.,"Habitat destruction, water pollution and predation by alien species.",None except in Slovenia where it is strictly forbidden to catch this species.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Iberocypris,palaciosi,"Recent change of genus from Iberocypris to Squalius (Zardoya and Doadrio 1999, Sanjur et al. 2003). Valid as Iberocypris palaciosi (Kottelat and Freyhof 2007).",Yes,Yes,CR,"B1ab(ii,iii)+2ab(ii,iii)",CR,"B1ab(ii,iii)+2ab(ii,iii)","I. palaciosi has not been collected by surveys in the past ten years. Its distribution in two tributaries of the Guadalquivir River is small with an area of occupancy (AOO) and extent of occurrence (EOO) of <10 km² and 100 km² respectively, and there is continuing decline in habitat quality and AOO and EOO due to water extraction and habitat destruction.",Unknown,It is restricted to the Guadalquivir river basin in Spain. It includes the river Guadalquivir and tributaries Rumblar and Jandula.,It has not been collected by surveys in the past ten years.,It lives in mountainous and middle reaches of rivers with moderate flow and abundant submerged plants.,"Habitat destruction, water pollution and introduction of exotic fish species.",Listed in the Annex II of the European Union Habitats Directive.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Ballerus,sapa,,,,LC,,LC,,The species is widespread and expanding its range (through canals and introductions). It is usually rare and may be locally threatened by water pollution. In the upper Danube it proliferates in reservoirs.    European Union 27 = LC. Same rational as above.,Unknown,"Large rivers draining to Black, Azov, Caspian and Aral Seas. Introduced or native to Northern Dvina drainage (White Sea basin) where it is quickly spreading from warmer upper reaches (Vychegda system) northward. Introduced in River Volkhov (a Lake Ladoga tributary), in Rhine in 1995 and invasive in Vistula drainage, coming from Black Sea basin through Prypet-Bug canal (connecting Dniepr and Vistula drainages).",Unknown.,"Habitat: Large lowland rivers and estuaries. Spawns in fast-flowing water on gravel bottom or submerged vegetation. Biology: Poorly known. Thought to be a rheophilic, nocturnal species. Spawns for the first time at 3-4 years. Spawns in April-May when temperature rises above 8°C. Spawns in large aggregations. Semi-anadromous populations forage in large brackish-water habitats in estuaries around Black Sea. Spawning migration of semi-anadromous individuals start in November (Kura). Feeds on benthic invertebrates.",May be locally threatened by water pollution.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,bipunctatus,"The eastern populations of Alburnoides bipunctatus (Bloch, 1782) were revised by Bogutskaya and Coad (2009). As a result, the species was split into 12 separate species: A. bipunctatus, A. rossicus, A. kubanicus, A. maculatus, A. eichwaldii, A. fasciatus, A. gmelini, A. varentsovi, A. petrubanarescui, A. namaki, A. nicolausi, and A. idignensis.",,,LC,,LC,,"Widespread and regionally abundant. Locally threatened due to stream regulation, stocking of trout and pollution. European Union 27 = LC. Same rational as above.",Unknown,"From Loire drainage (France) eastward, in nearly all rivers draining to North and Baltic Seas. In Black Sea basin, widespread in Danube and coastal rivers south of Danube in Bulgaria and Turkey. In Mediterranean basin, in Rhône and some small coastal drainages from Provence (France) eastward to Genova (Italy), Aoos (Greece, Albania) and western Greece as far south as Sperchios drainage.",Abundant.,"Habitat: Streams and rivers in foothills, with well oxygenated, fast-flowing water. Spawns on gravel in swift current. Biology: Spawns for the first time at two years and usually only one or two seasons. Spawns in May-July, when temperature rises above 12°C. Single females spawn more than once during a season. Spawns in small groups, depositing eggs deep into gravel. Juveniles in a wide variety of shoreline habitats. All age classes inhabit open water of streams and small rivers. Feeds on terrestrial and drifting invertebrates.","Stream regulation, stocking of trout and pollution.",No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,rossicus,Previously Alburnoides rossicus was a subspecies of Alburnoides bipunctatus but it was raised to species level by Bogutskaya and Coad (2009).,Yes,,LC,,NA,,A widespread species with no known major widespread threats. European Union 27 = NA. Less than 1% of the species range occurs within the European Union (Poland),Unknown,"This species occurs in the rivers Dniester, South Bug and Dnieper draining to the Black Sea. It is also distributed in Don river drainage in the Sea of Azov basin and in the Volga drainage, in the Caspian Sea basin where it is known from upper reaches in Tver Province and upper reaches of Oka River downstream to Kama river (inclusive, with tributaries) and rivers and lakes of Samara Province.",No information available.,"Streams and small rivers with fast to moderately running shallow water, often over gravel, pebble or rocks.",No major threats are known.,No information available.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,ohridanus,,Yes,,VU,D2,NA,,"The species is only known from Lake Ohrid (360 km²) (Macedonia, Albania) where there is a potential threat of introduced species. Many species have already been introduced to Lake Ohrid.",Unknown,"Lake Ohrid (Macedonia, Albania).",Unknown.,Habitat: Surf zone along lake shores. Biology: Spawns in May-June.,Introduced species are a potential threat to the species. Many species have already been introduced into Lake Ohrid.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,kubanicus,Previously Alburnoides kubanicus was a subspecies of Alburnoides bipunctatus but it was raised to species level by Bogutskaya and Coad (2009).,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,"Kuban River drainage where it is found from the upper reaches of tributaries down to the piedmont sections. Also reported from the Gastogay River, which formerly belonged to the Kuban River drainage but now flows into the Vityazevskiy Liman of the Black Sea (Plotnikov and Emtyl 1991).",No information available.,"Streams and rivers with fast to moderately running shallow water, often over gravel, pebble or rocks.",No major threats are known.,No information available.,,"Freyhof, J."
